The 'absorption cross section' of Ozone at the relevant wavelength has been updated
by the BIPM (the international bureau of weights and measures) and reflected within
the updated CEN reference method EN14625:2024. This results in an increase of ~1.24%
and will dramatically improve measurement uncertainty - this change has been applied
to all data from 1 January 2025.
Please refer to the UK-AIR data page ( https://uk-air.defra.gov.uk/data/ ) for further details:

Hourly measurement data supplied by UK-air on 18/08/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Birmingham A4540 Roadside",,"Birmingham Acocks Green",
Latitude,,52.476145,,52.437165,,
Longitude,,-1.874978,,-1.829999,,
Site Type,,Urban Traffic,,Urban Background,,
Zone,,West Midlands,,West Midlands,,
Agglomeration,,West Midlands Urban Area,,West Midlands Urban Area,,
Local Authority,,"Birmingham",,"Birmingham",,
Date,Time,"Ozone",Status,"Ozone",Status
2018-10-31,13:00:00,26.19356,V ugm-3,52.93594,V ugm-3
2018-10-31,14:00:00,25.04604,V ugm-3,51.63874,V ugm-3
2018-10-31,15:00:00,17.81162,V ugm-3,40.66239,V ugm-3
2018-10-31,16:00:00,18.85937,V ugm-3,39.21551,V ugm-3
2018-10-31,17:00:00,13.07184,V ugm-3,35.274,V ugm-3
2018-10-31,18:00:00,13.67055,V ugm-3,38.16776,V ugm-3
2018-10-31,19:00:00,20.45593,V ugm-3,37.46927,V ugm-3
2018-10-31,20:00:00,18.26066,V ugm-3,34.02669,V ugm-3
2018-10-31,21:00:00,18.21076,V ugm-3,32.87916,V ugm-3
2018-10-31,22:00:00,15.91571,V ugm-3,27.14152,V ugm-3
2018-10-31,23:00:00,6.08689,V ugm-3,17.3127,V ugm-3
2018-10-31,24:00:00,5.9871,V ugm-3,13.57076,V ugm-3
2018-11-01,01:00:00,2.66093,V ugm-3,10.37764,V ugm-3
2018-11-01,02:00:00,1.1309,V ugm-3,9.08044,V ugm-3
2018-11-01,03:00:00,1.44688,V ugm-3,9.92861,V ugm-3
2018-11-01,04:00:00,1.44688,V ugm-3,7.58366,V ugm-3
2018-11-01,05:00:00,0.79828,V ugm-3,4.34065,V ugm-3
2018-11-01,06:00:00,0.74839,V ugm-3,1.24731,V ugm-3
2018-11-01,07:00:00,1.09763,V ugm-3,0.54882,V ugm-3
2018-11-01,08:00:00,1.09763,V ugm-3,0.6486,V ugm-3
2018-11-01,09:00:00,3.79183,V ugm-3,7.18452,V ugm-3
2018-11-01,10:00:00,18.41033,V ugm-3,26.6426,V ugm-3
2018-11-01,11:00:00,26.29335,V ugm-3,42.15916,V ugm-3
2018-11-01,12:00:00,30.23486,V ugm-3,48.39573,V ugm-3
2018-11-01,13:00:00,37.16991,V ugm-3,52.03788,V ugm-3
2018-11-01,14:00:00,32.82927,V ugm-3,54.28304,V ugm-3
2018-11-01,15:00:00,26.6426,V ugm-3,52.43702,V ugm-3
2018-11-01,16:00:00,24.54711,V ugm-3,51.13981,V ugm-3
2018-11-01,17:00:00,7.58366,V ugm-3,25.04604,V ugm-3
2018-11-01,18:00:00,3.49248,V ugm-3,3.69205,V ugm-3
2018-11-01,19:00:00,2.49463,V ugm-3,0.6985,V ugm-3
2018-11-01,20:00:00,6.38624,V ugm-3,1.39699,V ugm-3
2018-11-01,21:00:00,13.77033,V ugm-3,13.3213,V ugm-3
2018-11-01,22:00:00,17.56216,V ugm-3,26.84217,V ugm-3
2018-11-01,23:00:00,19.15872,V ugm-3,24.24776,V ugm-3
2018-11-01,24:00:00,12.42323,V ugm-3,37.9183,V ugm-3
2018-11-02,01:00:00,25.21234,V ugm-3,49.22727,V ugm-3
2018-11-02,02:00:00,25.74453,V ugm-3,47.69723,V ugm-3
2018-11-02,03:00:00,13.87012,V ugm-3,36.92045,V ugm-3
2018-11-02,04:00:00,18.11098,V ugm-3,31.68174,V ugm-3
2018-11-02,05:00:00,22.35184,V ugm-3,35.02454,V ugm-3
2018-11-02,06:00:00,18.51012,V ugm-3,34.97464,V ugm-3
2018-11-02,07:00:00,4.6899,V ugm-3,20.90496,V ugm-3
2018-11-02,08:00:00,2.39484,V ugm-3,11.72474,V ugm-3
2018-11-02,09:00:00,4.04129,V ugm-3,15.9656,V ugm-3
2018-11-02,10:00:00,16.11528,V ugm-3,35.12432,V ugm-3
2018-11-02,11:00:00,24.49722,V ugm-3,50.14196,V ugm-3
2018-11-02,12:00:00,28.73808,V ugm-3,49.54325,V ugm-3
2018-11-02,13:00:00,35.67314,V ugm-3,54.28304,V ugm-3
2018-11-02,14:00:00,35.97249,V ugm-3,63.01423,V ugm-3
2018-11-02,15:00:00,30.78367,V ugm-3,61.66713,V ugm-3
2018-11-02,16:00:00,23.84862,V ugm-3,53.43487,V ugm-3
2018-11-02,17:00:00,3.09334,V ugm-3,27.04174,V ugm-3
2018-11-02,18:00:00,2.6942,V ugm-3,1.94581,V ugm-3
2018-11-02,19:00:00,3.29291,V ugm-3,8.28216,V ugm-3
2018-11-02,20:00:00,6.33635,V ugm-3,12.07399,V ugm-3
2018-11-02,21:00:00,3.54237,V ugm-3,17.06323,V ugm-3
2018-11-02,22:00:00,9.77893,V ugm-3,28.73808,V ugm-3
2018-11-02,23:00:00,18.06108,V ugm-3,41.31099,V ugm-3
2018-11-02,24:00:00,23.9484,V ugm-3,49.99229,V ugm-3
2018-11-03,01:00:00,31.26597,V ugm-3,54.14999,V ugm-3
2018-11-03,02:00:00,42.04275,V ugm-3,59.57165,V ugm-3
2018-11-03,03:00:00,47.34798,V ugm-3,59.52175,V ugm-3
2018-11-03,04:00:00,49.04433,V ugm-3,61.76692,V ugm-3
2018-11-03,05:00:00,53.73422,V ugm-3,61.96649,V ugm-3
2018-11-03,06:00:00,46.20046,V ugm-3,60.66928,V ugm-3
2018-11-03,07:00:00,41.41078,V ugm-3,56.42842,V ugm-3
2018-11-03,08:00:00,36.77077,V ugm-3,50.44132,V ugm-3
2018-11-03,09:00:00,40.71228,V ugm-3,57.67573,V ugm-3
2018-11-03,10:00:00,49.99229,V ugm-3,62.41552,V ugm-3
2018-11-03,11:00:00,51.83831,V ugm-3,66.05767,V ugm-3
2018-11-03,12:00:00,47.34798,V ugm-3,67.50455,V ugm-3
2018-11-03,13:00:00,44.85336,V ugm-3,68.45251,V ugm-3
2018-11-03,14:00:00,43.80562,V ugm-3,69.8495,V ugm-3
2018-11-03,15:00:00,41.16131,V ugm-3,71.64563,V ugm-3
2018-11-03,16:00:00,44.75357,V ugm-3,70.99703,V ugm-3
2018-11-03,17:00:00,49.8925,V ugm-3,71.64563,V ugm-3
2018-11-03,18:00:00,47.14841,V ugm-3,69.15101,V ugm-3
2018-11-03,19:00:00,44.554,V ugm-3,64.06197,V ugm-3
2018-11-03,20:00:00,44.90325,V ugm-3,64.11186,V ugm-3
2018-11-03,21:00:00,47.19831,V ugm-3,65.10971,V ugm-3
2018-11-03,22:00:00,47.04863,V ugm-3,66.30713,V ugm-3
2018-11-03,23:00:00,47.14841,V ugm-3,64.01208,V ugm-3
2018-11-03,24:00:00,45.00304,V ugm-3,61.8667,V ugm-3
2018-11-04,01:00:00,45.76805,V ugm-3,59.47186,V ugm-3
2018-11-04,02:00:00,44.96977,V ugm-3,55.08132,V ugm-3
2018-11-04,03:00:00,46.40003,V ugm-3,52.78627,V ugm-3
2018-11-04,04:00:00,46.44992,V ugm-3,53.98369,V ugm-3
2018-11-04,05:00:00,47.04863,V ugm-3,53.63444,V ugm-3
2018-11-04,06:00:00,42.00949,V ugm-3,52.23745,V ugm-3
2018-11-04,07:00:00,41.06153,V ugm-3,51.13981,V ugm-3
2018-11-04,08:00:00,35.12432,V ugm-3,46.20046,V ugm-3
2018-11-04,09:00:00,39.11572,V ugm-3,51.04003,V ugm-3
2018-11-04,10:00:00,34.97464,V ugm-3,48.09637,V ugm-3
2018-11-04,11:00:00,27.59055,V ugm-3,45.75142,V ugm-3
2018-11-04,12:00:00,26.24346,V ugm-3,44.6039,V ugm-3
2018-11-04,13:00:00,22.85077,V ugm-3,41.16131,V ugm-3
2018-11-04,14:00:00,21.65335,V ugm-3,38.11787,V ugm-3
2018-11-04,15:00:00,21.75313,V ugm-3,37.81852,V ugm-3
2018-11-04,16:00:00,28.38883,V ugm-3,39.36518,V ugm-3
2018-11-04,17:00:00,27.84002,V ugm-3,43.30669,V ugm-3
2018-11-04,18:00:00,26.99184,V ugm-3,37.66884,V ugm-3
2018-11-04,19:00:00,24.39743,V ugm-3,34.42583,V ugm-3
2018-11-04,20:00:00,18.41033,V ugm-3,29.48647,V ugm-3
2018-11-04,21:00:00,20.45593,V ugm-3,25.44518,V ugm-3
2018-11-04,22:00:00,21.50367,V ugm-3,27.88991,V ugm-3
2018-11-04,23:00:00,28.13937,V ugm-3,37.71873,V ugm-3
2018-11-04,24:00:00,32.97894,V ugm-3,37.21981,V ugm-3
2018-11-05,01:00:00,25.41191,V ugm-3,28.13937,V ugm-3
2018-11-05,02:00:00,16.23169,V ugm-3,21.05464,V ugm-3
2018-11-05,03:00:00,14.36904,V ugm-3,18.95915,V ugm-3
2018-11-05,04:00:00,17.71184,V ugm-3,20.80517,V ugm-3
2018-11-05,05:00:00,13.9699,V ugm-3,20.05679,V ugm-3
2018-11-05,06:00:00,4.24086,V ugm-3,19.35829,V ugm-3
2018-11-05,07:00:00,9.9785,V ugm-3,21.25421,V ugm-3
2018-11-05,08:00:00,7.73334,V ugm-3,15.11743,V ugm-3
2018-11-05,09:00:00,4.19097,V ugm-3,8.88087,V ugm-3
2018-11-05,10:00:00,4.64,V ugm-3,10.57721,V ugm-3
2018-11-05,11:00:00,5.23871,V ugm-3,12.87227,V ugm-3
2018-11-05,12:00:00,7.23441,V ugm-3,14.16947,V ugm-3
2018-11-05,13:00:00,12.57291,V ugm-3,20.80517,V ugm-3
2018-11-05,14:00:00,13.62065,V ugm-3,26.5927,V ugm-3
2018-11-05,15:00:00,11.47528,V ugm-3,19.70754,V ugm-3
2018-11-05,16:00:00,4.93936,V ugm-3,12.02409,V ugm-3
2018-11-05,17:00:00,1.54667,V ugm-3,2.34495,V ugm-3
2018-11-05,18:00:00,1.29721,V ugm-3,1.9957,V ugm-3
2018-11-05,19:00:00,1.24731,V ugm-3,1.94581,V ugm-3
2018-11-05,20:00:00,1.44688,V ugm-3,1.94581,V ugm-3
2018-11-05,21:00:00,1.69635,V ugm-3,2.39484,V ugm-3
2018-11-05,22:00:00,1.19742,V ugm-3,1.89592,V ugm-3
2018-11-05,23:00:00,0.6486,V ugm-3,1.69635,V ugm-3
2018-11-05,24:00:00,0.94796,V ugm-3,2.04559,V ugm-3
2018-11-06,01:00:00,0.79828,V ugm-3,1.86265,V ugm-3
2018-11-06,02:00:00,0.59871,V ugm-3,1.44688,V ugm-3
2018-11-06,03:00:00,0.74839,V ugm-3,3.14323,V ugm-3
2018-11-06,04:00:00,5.28861,V ugm-3,14.36904,V ugm-3
2018-11-06,05:00:00,10.77678,V ugm-3,18.31055,V ugm-3
2018-11-06,06:00:00,9.08044,V ugm-3,20.40603,V ugm-3
2018-11-06,07:00:00,5.48818,V ugm-3,17.91141,V ugm-3
2018-11-06,08:00:00,5.48818,V ugm-3,18.6598,V ugm-3
2018-11-06,09:00:00,11.17592,V ugm-3,18.6598,V ugm-3
2018-11-06,10:00:00,11.47528,V ugm-3,22.20216,V ugm-3
2018-11-06,11:00:00,15.26711,V ugm-3,27.39098,V ugm-3
2018-11-06,12:00:00,19.00904,V ugm-3,32.72948,V ugm-3
2018-11-06,13:00:00,22.90066,V ugm-3,40.51271,V ugm-3
2018-11-06,14:00:00,25.49507,V ugm-3,46.44992,V ugm-3
2018-11-06,15:00:00,22.45163,V ugm-3,44.65379,V ugm-3
2018-11-06,16:00:00,30.28475,V ugm-3,45.15271,V ugm-3
2018-11-06,17:00:00,26.84217,V ugm-3,47.09852,V ugm-3
2018-11-06,18:00:00,20.75528,V ugm-3,45.2525,V ugm-3
2018-11-06,19:00:00,31.13292,V ugm-3,47.94669,V ugm-3
2018-11-06,20:00:00,37.81852,V ugm-3,54.08347,V ugm-3
2018-11-06,21:00:00,39.21551,V ugm-3,55.43057,V ugm-3
2018-11-06,22:00:00,42.85766,V ugm-3,57.47616,V ugm-3
2018-11-06,23:00:00,43.80562,V ugm-3,56.72777,V ugm-3
2018-11-06,24:00:00,45.55185,V ugm-3,56.07917,V ugm-3
2018-11-07,01:00:00,49.0277,V ugm-3,58.60706,V ugm-3
2018-11-07,02:00:00,51.42254,V ugm-3,56.02928,V ugm-3
2018-11-07,03:00:00,53.53465,V ugm-3,58.47401,V ugm-3
2018-11-07,04:00:00,55.68003,V ugm-3,60.22025,V ugm-3
2018-11-07,05:00:00,49.19401,V ugm-3,56.72777,V ugm-3
2018-11-07,06:00:00,42.10927,V ugm-3,54.28304,V ugm-3
2018-11-07,07:00:00,39.41508,V ugm-3,50.99014,V ugm-3
2018-11-07,08:00:00,31.38238,V ugm-3,47.8968,V ugm-3
2018-11-07,09:00:00,27.19141,V ugm-3,46.10067,V ugm-3
2018-11-07,10:00:00,31.83142,V ugm-3,49.04433,V ugm-3
2018-11-07,11:00:00,36.47142,V ugm-3,58.67358,V ugm-3
2018-11-07,12:00:00,28.08948,V ugm-3,62.5153,V ugm-3
2018-11-07,13:00:00,21.65335,V ugm-3,59.62154,V ugm-3
2018-11-07,14:00:00,29.58625,V ugm-3,59.72132,V ugm-3
2018-11-07,15:00:00,29.18711,V ugm-3,55.53035,V ugm-3
2018-11-07,16:00:00,26.84217,V ugm-3,48.39573,V ugm-3
2018-11-07,17:00:00,13.52087,V ugm-3,37.96819,V ugm-3
2018-11-07,18:00:00,5.88732,V ugm-3,26.29335,V ugm-3
2018-11-07,19:00:00,4.54022,V ugm-3,24.99614,V ugm-3
2018-11-07,20:00:00,3.39269,V ugm-3,18.21076,V ugm-3
2018-11-07,21:00:00,6.58581,V ugm-3,17.71184,V ugm-3
2018-11-07,22:00:00,13.02194,V ugm-3,23.84862,V ugm-3
2018-11-07,23:00:00,39.51486,V ugm-3,46.5497,V ugm-3
2018-11-07,24:00:00,56.62799,V ugm-3,74.24004,V ugm-3
2018-11-08,01:00:00,62.33236,V ugm-3,71.8452,V ugm-3
2018-11-08,02:00:00,50.62426,V ugm-3,59.07272,V ugm-3
2018-11-08,03:00:00,42.5583,V ugm-3,52.68648,V ugm-3
2018-11-08,04:00:00,28.93765,V ugm-3,47.44777,V ugm-3
2018-11-08,05:00:00,15.06754,V ugm-3,41.95959,V ugm-3
2018-11-08,06:00:00,16.06539,V ugm-3,46.5497,V ugm-3
2018-11-08,07:00:00,11.52517,V ugm-3,47.39788,V ugm-3
2018-11-08,08:00:00,13.52087,V ugm-3,39.56475,V ugm-3
2018-11-08,09:00:00,15.41678,V ugm-3,41.51056,V ugm-3
2018-11-08,10:00:00,17.56216,V ugm-3,43.60605,V ugm-3
2018-11-08,11:00:00,29.88561,V ugm-3,62.81466,V ugm-3
2018-11-08,12:00:00,26.04389,V ugm-3,56.17896,V ugm-3
2018-11-08,13:00:00,22.6512,V ugm-3,56.5282,V ugm-3
2018-11-08,14:00:00,34.22626,V ugm-3,63.51315,V ugm-3
2018-11-08,15:00:00,33.2783,V ugm-3,62.11616,V ugm-3
2018-11-08,16:00:00,32.5798,V ugm-3,60.76907,V ugm-3
2018-11-08,17:00:00,30.93335,V ugm-3,58.27444,V ugm-3
2018-11-08,18:00:00,32.33034,V ugm-3,52.43702,V ugm-3
2018-11-08,19:00:00,34.02669,V ugm-3,53.08562,V ugm-3
2018-11-08,20:00:00,36.62109,V ugm-3,52.38713,V ugm-3
2018-11-08,21:00:00,40.46282,V ugm-3,52.28734,V ugm-3
2018-11-08,22:00:00,35.02454,V ugm-3,48.79487,V ugm-3
2018-11-08,23:00:00,36.17206,V ugm-3,47.8968,V ugm-3
2018-11-08,24:00:00,33.32819,V ugm-3,47.79702,V ugm-3
2018-11-09,01:00:00,29.66941,V ugm-3,41.51056,V ugm-3
2018-11-09,02:00:00,28.33894,V ugm-3,35.57335,V ugm-3
2018-11-09,03:00:00,28.18926,V ugm-3,38.16776,V ugm-3
2018-11-09,04:00:00,21.70324,V ugm-3,36.07228,V ugm-3
2018-11-09,05:00:00,26.24346,V ugm-3,40.5626,V ugm-3
2018-11-09,06:00:00,25.24561,V ugm-3,40.06368,V ugm-3
2018-11-09,07:00:00,20.40603,V ugm-3,36.17206,V ugm-3
2018-11-09,08:00:00,18.6598,V ugm-3,31.9312,V ugm-3
2018-11-09,09:00:00,15.26711,V ugm-3,27.59055,V ugm-3
2018-11-09,10:00:00,18.70969,V ugm-3,29.43658,V ugm-3
2018-11-09,11:00:00,22.45163,V ugm-3,32.43012,V ugm-3
2018-11-09,12:00:00,21.90281,V ugm-3,32.6297,V ugm-3
2018-11-09,13:00:00,23.49937,V ugm-3,37.51916,V ugm-3
2018-11-09,14:00:00,20.90496,V ugm-3,44.20476,V ugm-3
2018-11-09,15:00:00,30.33464,V ugm-3,59.02283,V ugm-3
2018-11-09,16:00:00,35.12432,V ugm-3,60.76907,V ugm-3
2018-11-09,17:00:00,44.10497,V ugm-3,65.90799,V ugm-3
2018-11-09,18:00:00,48.5953,V ugm-3,66.5067,V ugm-3
2018-11-09,19:00:00,49.94239,V ugm-3,65.00993,V ugm-3
2018-11-09,20:00:00,51.13981,V ugm-3,68.35273,V ugm-3
2018-11-09,21:00:00,57.67573,V ugm-3,72.24434,V ugm-3
2018-11-09,22:00:00,53.63444,V ugm-3,68.65208,V ugm-3
2018-11-09,23:00:00,49.54325,V ugm-3,64.511,V ugm-3
2018-11-09,24:00:00,41.80991,V ugm-3,61.51745,V ugm-3
2018-11-10,01:00:00,34.59213,V ugm-3,58.60706,V ugm-3
2018-11-10,02:00:00,45.50196,V ugm-3,61.71702,V ugm-3
2018-11-10,03:00:00,53.8839,V ugm-3,64.71057,V ugm-3
2018-11-10,04:00:00,49.19401,V ugm-3,61.71702,V ugm-3
2018-11-10,05:00:00,48.19616,V ugm-3,60.46971,V ugm-3
2018-11-10,06:00:00,48.29594,V ugm-3,60.12046,V ugm-3
2018-11-10,07:00:00,38.31744,V ugm-3,55.13121,V ugm-3
2018-11-10,08:00:00,34.67529,V ugm-3,51.38928,V ugm-3
2018-11-10,09:00:00,26.5927,V ugm-3,46.94884,V ugm-3
2018-11-10,10:00:00,25.39528,V ugm-3,43.70583,V ugm-3
2018-11-10,11:00:00,32.77937,V ugm-3,49.94239,V ugm-3
2018-11-10,12:00:00,30.634,V ugm-3,54.98154,V ugm-3
2018-11-10,13:00:00,35.37378,V ugm-3,54.08347,V ugm-3
2018-11-10,14:00:00,28.5884,V ugm-3,57.82541,V ugm-3
2018-11-10,15:00:00,28.33894,V ugm-3,56.42842,V ugm-3
2018-11-10,16:00:00,26.99184,V ugm-3,50.49121,V ugm-3
2018-11-10,17:00:00,7.58366,V ugm-3,31.13292,V ugm-3
2018-11-10,18:00:00,4.6899,V ugm-3,28.83787,V ugm-3
2018-11-10,19:00:00,12.22366,V ugm-3,33.97679,V ugm-3
2018-11-10,20:00:00,9.28,V ugm-3,36.72088,V ugm-3
2018-11-10,21:00:00,9.57936,V ugm-3,25.9441,V ugm-3
2018-11-10,22:00:00,7.73334,V ugm-3,32.6297,V ugm-3
2018-11-10,23:00:00,5.18882,V ugm-3,29.68604,V ugm-3
2018-11-10,24:00:00,3.84172,V ugm-3,26.89206,V ugm-3
2018-11-11,01:00:00,8.51499,V ugm-3,28.8046,V ugm-3
2018-11-11,02:00:00,16.49779,V ugm-3,38.46712,V ugm-3
2018-11-11,03:00:00,16.51442,V ugm-3,40.66239,V ugm-3
2018-11-11,04:00:00,19.35829,V ugm-3,40.36303,V ugm-3
2018-11-11,05:00:00,24.09808,V ugm-3,39.56475,V ugm-3
2018-11-11,06:00:00,32.5798,V ugm-3,42.85766,V ugm-3
2018-11-11,07:00:00,35.32389,V ugm-3,42.5583,V ugm-3
2018-11-11,08:00:00,32.77937,V ugm-3,41.61035,V ugm-3
2018-11-11,09:00:00,35.02454,V ugm-3,45.00304,V ugm-3
2018-11-11,10:00:00,41.71013,V ugm-3,47.19831,V ugm-3
2018-11-11,11:00:00,43.70583,V ugm-3,47.8968,V ugm-3
2018-11-11,12:00:00,55.68003,V ugm-3,60.41982,V ugm-3
2018-11-11,13:00:00,58.72347,V ugm-3,68.80176,V ugm-3
2018-11-11,14:00:00,58.87315,V ugm-3,70.94714,V ugm-3
2018-11-11,15:00:00,48.09637,V ugm-3,62.86455,V ugm-3
2018-11-11,16:00:00,39.81421,V ugm-3,56.07917,V ugm-3
2018-11-11,17:00:00,7.63355,V ugm-3,38.91615,V ugm-3
2018-11-11,18:00:00,22.35184,V ugm-3,42.80777,V ugm-3
2018-11-11,19:00:00,6.23656,V ugm-3,30.5841,V ugm-3
2018-11-11,20:00:00,14.31915,V ugm-3,43.15701,V ugm-3
2018-11-11,21:00:00,18.16087,V ugm-3,46.05078,V ugm-3
2018-11-11,22:00:00,13.82022,V ugm-3,41.01164,V ugm-3
2018-11-11,23:00:00,9.67915,V ugm-3,43.10712,V ugm-3
2018-11-11,24:00:00,12.27356,V ugm-3,34.97464,V ugm-3
2018-11-12,01:00:00,2.32832,V ugm-3,36.7874,V ugm-3
2018-11-12,02:00:00,0.93133,V ugm-3,45.9011,V ugm-3
2018-11-12,03:00:00,10.12818,V ugm-3,44.00519,V ugm-3
2018-11-12,04:00:00,23.84862,V ugm-3,38.66669,V ugm-3
2018-11-12,05:00:00,18.46023,V ugm-3,41.06153,V ugm-3
2018-11-12,06:00:00,4.39054,V ugm-3,34.97464,V ugm-3
2018-11-12,07:00:00,4.49033,V ugm-3,25.34539,V ugm-3
2018-11-12,08:00:00,1.94581,V ugm-3,15.21721,V ugm-3
2018-11-12,09:00:00,4.6899,V ugm-3,22.30195,V ugm-3
2018-11-12,10:00:00,11.62495,V ugm-3,37.71873,V ugm-3
2018-11-12,11:00:00,25.34539,V ugm-3,52.18756,V ugm-3
2018-11-12,12:00:00,39.36518,V ugm-3,59.42197,V ugm-3
2018-11-12,13:00:00,46.99874,V ugm-3,65.40907,V ugm-3
2018-11-12,14:00:00,51.8882,V ugm-3,70.64778,V ugm-3
2018-11-12,15:00:00,48.14626,V ugm-3,70.69767,V ugm-3
2018-11-12,16:00:00,43.20691,V ugm-3,65.8581,V ugm-3
2018-11-12,17:00:00,36.87056,V ugm-3,62.31573,V ugm-3
2018-11-12,18:00:00,13.92001,V ugm-3,45.20261,V ugm-3
2018-11-12,19:00:00,21.60345,V ugm-3,52.88605,V ugm-3
2018-11-12,20:00:00,38.46712,V ugm-3,58.27444,V ugm-3
2018-11-12,21:00:00,46.35013,V ugm-3,60.27014,V ugm-3
2018-11-12,22:00:00,51.13981,V ugm-3,66.65638,V ugm-3
2018-11-12,23:00:00,50.94024,V ugm-3,69.00133,V ugm-3
2018-11-12,24:00:00,50.24175,V ugm-3,66.45681,V ugm-3
2018-11-13,01:00:00,53.35171,V ugm-3,69.11774,V ugm-3
2018-11-13,02:00:00,64.46111,V ugm-3,69.69982,V ugm-3
2018-11-13,03:00:00,60.91874,V ugm-3,66.40692,V ugm-3
2018-11-13,04:00:00,61.06842,V ugm-3,63.51315,V ugm-3
2018-11-13,05:00:00,48.04648,V ugm-3,59.07272,V ugm-3
2018-11-13,06:00:00,43.30669,V ugm-3,56.02928,V ugm-3
2018-11-13,07:00:00,25.09593,V ugm-3,54.13336,V ugm-3
2018-11-13,08:00:00,13.47098,V ugm-3,41.31099,V ugm-3
2018-11-13,09:00:00,17.71184,V ugm-3,40.5626,V ugm-3
2018-11-13,10:00:00,18.06108,V ugm-3,51.04003,V ugm-3
2018-11-13,11:00:00,41.01164,V ugm-3,55.38068,V ugm-3
2018-11-13,12:00:00,49.29379,V ugm-3,62.5652,V ugm-3
2018-11-13,13:00:00,53.33508,V ugm-3,67.10541,V ugm-3
2018-11-13,14:00:00,49.09422,V ugm-3,73.04262,V ugm-3
2018-11-13,15:00:00,45.35228,V ugm-3,66.5067,V ugm-3
2018-11-13,16:00:00,17.26281,V ugm-3,51.73852,V ugm-3
2018-11-13,17:00:00,11.57506,V ugm-3,42.20906,V ugm-3
2018-11-13,18:00:00,14.46883,V ugm-3,39.61465,V ugm-3
2018-11-13,19:00:00,19.05894,V ugm-3,30.53421,V ugm-3
2018-11-13,20:00:00,20.50582,V ugm-3,32.87916,V ugm-3
2018-11-13,21:00:00,27.54066,V ugm-3,47.04863,V ugm-3
2018-11-13,22:00:00,36.52131,V ugm-3,55.38068,V ugm-3
2018-11-13,23:00:00,34.27615,V ugm-3,55.03143,V ugm-3
2018-11-13,24:00:00,40.71228,V ugm-3,59.12261,V ugm-3
2018-11-14,01:00:00,48.36246,V ugm-3,58.87315,V ugm-3
2018-11-14,02:00:00,57.0105,V ugm-3,65.45896,V ugm-3
2018-11-14,03:00:00,60.66928,V ugm-3,66.25724,V ugm-3
2018-11-14,04:00:00,64.91014,V ugm-3,69.40047,V ugm-3
2018-11-14,05:00:00,62.21595,V ugm-3,69.2009,V ugm-3
2018-11-14,06:00:00,56.97724,V ugm-3,69.45036,V ugm-3
2018-11-14,07:00:00,45.9011,V ugm-3,67.75402,V ugm-3
2018-11-14,08:00:00,33.2783,V ugm-3,61.91659,V ugm-3
2018-11-14,09:00:00,33.87701,V ugm-3,58.42412,V ugm-3
2018-11-14,10:00:00,30.78367,V ugm-3,62.06627,V ugm-3
2018-11-14,11:00:00,41.80991,V ugm-3,61.11831,V ugm-3
2018-11-14,12:00:00,44.90325,V ugm-3,65.90799,V ugm-3
2018-11-14,13:00:00,53.38498,V ugm-3,66.45681,V ugm-3
2018-11-14,14:00:00,48.24605,V ugm-3,64.511,V ugm-3
2018-11-14,15:00:00,45.10282,V ugm-3,61.46756,V ugm-3
2018-11-14,16:00:00,23.20001,V ugm-3,50.94024,V ugm-3
2018-11-14,17:00:00,3.84172,V ugm-3,19.70754,V ugm-3
2018-11-14,18:00:00,2.19527,V ugm-3,25.84432,V ugm-3
2018-11-14,19:00:00,3.79183,V ugm-3,17.61205,V ugm-3
2018-11-14,20:00:00,8.83097,V ugm-3,37.56905,V ugm-3
2018-11-14,21:00:00,25.59485,V ugm-3,47.74712,V ugm-3
2018-11-14,22:00:00,39.31529,V ugm-3,54.13336,V ugm-3
2018-11-14,23:00:00,30.78367,V ugm-3,46.64949,V ugm-3
2018-11-14,24:00:00,31.33249,V ugm-3,46.30024,V ugm-3
2018-11-15,01:00:00,33.86038,V ugm-3,49.49336,V ugm-3
2018-11-15,02:00:00,45.96762,V ugm-3,51.33938,V ugm-3
2018-11-15,03:00:00,45.55185,V ugm-3,55.68003,V ugm-3
2018-11-15,04:00:00,33.9269,V ugm-3,50.19186,V ugm-3
2018-11-15,05:00:00,18.70969,V ugm-3,46.94884,V ugm-3
2018-11-15,06:00:00,5.43828,V ugm-3,42.90755,V ugm-3
2018-11-15,07:00:00,3.9914,V ugm-3,36.97034,V ugm-3
2018-11-15,08:00:00,5.28861,V ugm-3,27.34109,V ugm-3
2018-11-15,09:00:00,5.48818,V ugm-3,25.74453,V ugm-3
2018-11-15,10:00:00,17.11313,V ugm-3,36.32174,V ugm-3
2018-11-15,11:00:00,24.84647,V ugm-3,42.65809,V ugm-3
2018-11-15,12:00:00,20.50582,V ugm-3,44.70368,V ugm-3
2018-11-15,13:00:00,24.54711,V ugm-3,47.99659,V ugm-3
2018-11-15,14:00:00,23.00044,V ugm-3,48.99444,V ugm-3
2018-11-15,15:00:00,18.90926,V ugm-3,44.80347,V ugm-3
2018-11-15,16:00:00,10.97635,V ugm-3,37.56905,V ugm-3
2018-11-15,17:00:00,8.38194,V ugm-3,26.89206,V ugm-3
2018-11-15,18:00:00,8.33205,V ugm-3,23.54926,V ugm-3
