Hourly measurement data supplied by UK-air on 14/08/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Glasgow High Street",,"Glasgow Townhead",
Latitude,,55.860936,,55.865782,,
Longitude,,-4.238214,,-4.243631,,
Site Type,,Urban Traffic,,Urban Background,,
Zone,,Central Scotland,,Central Scotland,,
Agglomeration,,Glasgow Urban Area,,Glasgow Urban Area,,
Local Authority,,"Glasgow",,"Glasgow",,
Date,Time,"PM2.5 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status
2018-06-06,01:00:00,4,V ugm-3 (TEOM FDMS),8.3,V ugm-3 (TEOM FDMS)
2018-06-06,02:00:00,7.3,V ugm-3 (TEOM FDMS),9.6,V ugm-3 (TEOM FDMS)
2018-06-06,03:00:00,10.8,V ugm-3 (TEOM FDMS),8.1,V ugm-3 (TEOM FDMS)
2018-06-06,04:00:00,10.6,V ugm-3 (TEOM FDMS),6.4,V ugm-3 (TEOM FDMS)
2018-06-06,05:00:00,12.5,V ugm-3 (TEOM FDMS),8.7,V ugm-3 (TEOM FDMS)
2018-06-06,06:00:00,9,V ugm-3 (TEOM FDMS),7.7,V ugm-3 (TEOM FDMS)
2018-06-06,07:00:00,11.9,V ugm-3 (TEOM FDMS),8.2,V ugm-3 (TEOM FDMS)
2018-06-06,08:00:00,8.9,V ugm-3 (TEOM FDMS),9.2,V ugm-3 (TEOM FDMS)
2018-06-06,09:00:00,8.5,V ugm-3 (TEOM FDMS),9.2,V ugm-3 (TEOM FDMS)
2018-06-06,10:00:00,10.4,V ugm-3 (TEOM FDMS),10.2,V ugm-3 (TEOM FDMS)
2018-06-06,11:00:00,11.2,V ugm-3 (TEOM FDMS),9.4,V ugm-3 (TEOM FDMS)
2018-06-06,12:00:00,9.3,V ugm-3 (TEOM FDMS),11.2,V ugm-3 (TEOM FDMS)
2018-06-06,13:00:00,7.7,V ugm-3 (TEOM FDMS),10.1,V ugm-3 (TEOM FDMS)
2018-06-06,14:00:00,13,V ugm-3 (TEOM FDMS),11.7,V ugm-3 (TEOM FDMS)
2018-06-06,15:00:00,6.1,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS)
2018-06-06,16:00:00,9.9,V ugm-3 (TEOM FDMS),12.5,V ugm-3 (TEOM FDMS)
2018-06-06,17:00:00,10.3,V ugm-3 (TEOM FDMS),12.1,V ugm-3 (TEOM FDMS)
2018-06-06,18:00:00,11,V ugm-3 (TEOM FDMS),12.4,V ugm-3 (TEOM FDMS)
2018-06-06,19:00:00,8.1,V ugm-3 (TEOM FDMS),8.8,V ugm-3 (TEOM FDMS)
2018-06-06,20:00:00,6.6,V ugm-3 (TEOM FDMS),9.2,V ugm-3 (TEOM FDMS)
2018-06-06,21:00:00,8.5,V ugm-3 (TEOM FDMS),6.4,V ugm-3 (TEOM FDMS)
2018-06-06,22:00:00,9.8,V ugm-3 (TEOM FDMS),7.1,V ugm-3 (TEOM FDMS)
2018-06-06,23:00:00,8.2,V ugm-3 (TEOM FDMS),9.9,V ugm-3 (TEOM FDMS)
2018-06-06,24:00:00,5.4,V ugm-3 (TEOM FDMS),7.6,V ugm-3 (TEOM FDMS)
2018-06-07,01:00:00,7.4,V ugm-3 (TEOM FDMS),6.4,V ugm-3 (TEOM FDMS)
2018-06-07,02:00:00,7.7,V ugm-3 (TEOM FDMS),8.4,V ugm-3 (TEOM FDMS)
2018-06-07,03:00:00,7.6,V ugm-3 (TEOM FDMS),8.2,V ugm-3 (TEOM FDMS)
2018-06-07,04:00:00,9.5,V ugm-3 (TEOM FDMS),8.8,V ugm-3 (TEOM FDMS)
2018-06-07,05:00:00,8.8,V ugm-3 (TEOM FDMS),10.2,V ugm-3 (TEOM FDMS)
2018-06-07,06:00:00,12.3,V ugm-3 (TEOM FDMS),11.5,V ugm-3 (TEOM FDMS)
2018-06-07,07:00:00,10.6,V ugm-3 (TEOM FDMS),12.1,V ugm-3 (TEOM FDMS)
2018-06-07,08:00:00,17.6,V ugm-3 (TEOM FDMS),12.5,V ugm-3 (TEOM FDMS)
2018-06-07,09:00:00,11.2,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS)
2018-06-07,10:00:00,14.6,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-07,11:00:00,11.2,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-07,12:00:00,12.7,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-07,13:00:00,10.5,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-07,14:00:00,10,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-07,15:00:00,13.7,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-07,16:00:00,11.8,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-07,17:00:00,3.3,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-07,18:00:00,8.4,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-07,19:00:00,6.6,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-07,20:00:00,5.5,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-07,21:00:00,3.9,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-07,22:00:00,1.7,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-07,23:00:00,5.2,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-07,24:00:00,4.1,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-08,01:00:00,6.8,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-08,02:00:00,5.9,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-08,03:00:00,5,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-08,04:00:00,7.6,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-08,05:00:00,4.3,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-08,06:00:00,3.9,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-08,07:00:00,6.8,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-08,08:00:00,7.1,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-08,09:00:00,6.1,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-08,10:00:00,7.6,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-08,11:00:00,6,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-08,12:00:00,7.7,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-08,13:00:00,7.1,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-08,14:00:00,6.3,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-08,15:00:00,10,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-08,16:00:00,10.1,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-08,17:00:00,10.9,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-08,18:00:00,7.7,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-08,19:00:00,7,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-08,20:00:00,8.7,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-08,21:00:00,8.9,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-08,22:00:00,8.8,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-08,23:00:00,6,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-08,24:00:00,6.8,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-09,01:00:00,7.4,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-09,02:00:00,7.5,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-09,03:00:00,7,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-09,04:00:00,7.1,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-09,05:00:00,10.3,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-09,06:00:00,10.5,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-09,07:00:00,11.4,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-09,08:00:00,6.6,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-09,09:00:00,10.9,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-09,10:00:00,10.6,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-09,11:00:00,7.5,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-09,12:00:00,14.4,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-09,13:00:00,15.6,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-09,14:00:00,13.3,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-09,15:00:00,14.3,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-09,16:00:00,8.9,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-09,17:00:00,8.7,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-09,18:00:00,10.2,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-09,19:00:00,8.9,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-09,20:00:00,8,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-09,21:00:00,9.2,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-09,22:00:00,12.7,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-09,23:00:00,16,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-09,24:00:00,9.6,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-10,01:00:00,8.2,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-10,02:00:00,9.4,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-10,03:00:00,14.7,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-10,04:00:00,13.8,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-10,05:00:00,17.5,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-10,06:00:00,24.5,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-10,07:00:00,20.5,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-10,08:00:00,20,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-10,09:00:00,18.7,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-10,10:00:00,21.6,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-10,11:00:00,17.1,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-10,12:00:00,15,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-10,13:00:00,9.8,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-10,14:00:00,10.3,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-10,15:00:00,5.6,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-10,16:00:00,9.3,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-10,17:00:00,10,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-10,18:00:00,3.3,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-10,19:00:00,7.3,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-10,20:00:00,8.2,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-10,21:00:00,3.5,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-10,22:00:00,2,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-10,23:00:00,7.2,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-10,24:00:00,5.3,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-11,01:00:00,9.9,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-11,02:00:00,7.7,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-11,03:00:00,5.3,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-11,04:00:00,8.1,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-11,05:00:00,11.3,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-11,06:00:00,6.4,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-11,07:00:00,13.8,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-11,08:00:00,9.5,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-11,09:00:00,9.2,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-11,10:00:00,8.8,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-11,11:00:00,5.8,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-11,12:00:00,5.9,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-11,13:00:00,4.5,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-11,14:00:00,10.6,V ugm-3 (TEOM FDMS),9.1,V ugm-3 (TEOM FDMS)
2018-06-11,15:00:00,6.1,V ugm-3 (TEOM FDMS),6.4,V ugm-3 (TEOM FDMS)
2018-06-11,16:00:00,5.9,V ugm-3 (TEOM FDMS),5.4,V ugm-3 (TEOM FDMS)
2018-06-11,17:00:00,4.7,V ugm-3 (TEOM FDMS),4.7,V ugm-3 (TEOM FDMS)
2018-06-11,18:00:00,5.2,V ugm-3 (TEOM FDMS),4.1,V ugm-3 (TEOM FDMS)
2018-06-11,19:00:00,0.5,V ugm-3 (TEOM FDMS),3.5,V ugm-3 (TEOM FDMS)
2018-06-11,20:00:00,5,V ugm-3 (TEOM FDMS),4.6,V ugm-3 (TEOM FDMS)
2018-06-11,21:00:00,7.5,V ugm-3 (TEOM FDMS),5.9,V ugm-3 (TEOM FDMS)
2018-06-11,22:00:00,4.9,V ugm-3 (TEOM FDMS),6.5,V ugm-3 (TEOM FDMS)
2018-06-11,23:00:00,5,V ugm-3 (TEOM FDMS),6.6,V ugm-3 (TEOM FDMS)
2018-06-11,24:00:00,10.1,V ugm-3 (TEOM FDMS),6.5,V ugm-3 (TEOM FDMS)
2018-06-12,01:00:00,11.8,V ugm-3 (TEOM FDMS),6.9,V ugm-3 (TEOM FDMS)
2018-06-12,02:00:00,7,V ugm-3 (TEOM FDMS),6.6,V ugm-3 (TEOM FDMS)
2018-06-12,03:00:00,8.6,V ugm-3 (TEOM FDMS),9.7,V ugm-3 (TEOM FDMS)
2018-06-12,04:00:00,13.2,V ugm-3 (TEOM FDMS),9.8,V ugm-3 (TEOM FDMS)
2018-06-12,05:00:00,10.6,V ugm-3 (TEOM FDMS),9.1,V ugm-3 (TEOM FDMS)
2018-06-12,06:00:00,10.2,V ugm-3 (TEOM FDMS),11.5,V ugm-3 (TEOM FDMS)
2018-06-12,07:00:00,11.9,V ugm-3 (TEOM FDMS),9.3,V ugm-3 (TEOM FDMS)
2018-06-12,08:00:00,8.1,V ugm-3 (TEOM FDMS),8.7,V ugm-3 (TEOM FDMS)
2018-06-12,09:00:00,5,V ugm-3 (TEOM FDMS),8.8,V ugm-3 (TEOM FDMS)
2018-06-12,10:00:00,7.4,V ugm-3 (TEOM FDMS),8.4,V ugm-3 (TEOM FDMS)
2018-06-12,11:00:00,8.4,V ugm-3 (TEOM FDMS),7.9,V ugm-3 (TEOM FDMS)
2018-06-12,12:00:00,10.2,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-06-12,13:00:00,7.9,V ugm-3 (TEOM FDMS),8.1,V ugm-3 (TEOM FDMS)
2018-06-12,14:00:00,5.9,V ugm-3 (TEOM FDMS),8.6,V ugm-3 (TEOM FDMS)
2018-06-12,15:00:00,9.2,V ugm-3 (TEOM FDMS),5.8,V ugm-3 (TEOM FDMS)
2018-06-12,16:00:00,6,V ugm-3 (TEOM FDMS),3.4,V ugm-3 (TEOM FDMS)
2018-06-12,17:00:00,6.2,V ugm-3 (TEOM FDMS),5.5,V ugm-3 (TEOM FDMS)
2018-06-12,18:00:00,6.4,V ugm-3 (TEOM FDMS),5.2,V ugm-3 (TEOM FDMS)
2018-06-12,19:00:00,6.4,V ugm-3 (TEOM FDMS),6.1,V ugm-3 (TEOM FDMS)
2018-06-12,20:00:00,6.5,V ugm-3 (TEOM FDMS),2.8,V ugm-3 (TEOM FDMS)
2018-06-12,21:00:00,5.4,V ugm-3 (TEOM FDMS),2.2,V ugm-3 (TEOM FDMS)
2018-06-12,22:00:00,3.6,V ugm-3 (TEOM FDMS),6.1,V ugm-3 (TEOM FDMS)
2018-06-12,23:00:00,8.9,V ugm-3 (TEOM FDMS),6.4,V ugm-3 (TEOM FDMS)
2018-06-12,24:00:00,8.3,V ugm-3 (TEOM FDMS),6.2,V ugm-3 (TEOM FDMS)
2018-06-13,01:00:00,10.1,V ugm-3 (TEOM FDMS),4.1,V ugm-3 (TEOM FDMS)
2018-06-13,02:00:00,5.4,V ugm-3 (TEOM FDMS),4.3,V ugm-3 (TEOM FDMS)
2018-06-13,03:00:00,4.5,V ugm-3 (TEOM FDMS),6.3,V ugm-3 (TEOM FDMS)
2018-06-13,04:00:00,8.2,V ugm-3 (TEOM FDMS),4.6,V ugm-3 (TEOM FDMS)
2018-06-13,05:00:00,6.7,V ugm-3 (TEOM FDMS),4.6,V ugm-3 (TEOM FDMS)
2018-06-13,06:00:00,6.4,V ugm-3 (TEOM FDMS),4.5,V ugm-3 (TEOM FDMS)
2018-06-13,07:00:00,3.5,V ugm-3 (TEOM FDMS),5.4,V ugm-3 (TEOM FDMS)
2018-06-13,08:00:00,7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2018-06-13,09:00:00,11.1,V ugm-3 (TEOM FDMS),3.7,V ugm-3 (TEOM FDMS)
2018-06-13,10:00:00,6.4,V ugm-3 (TEOM FDMS),7.6,V ugm-3 (TEOM FDMS)
2018-06-13,11:00:00,8.1,V ugm-3 (TEOM FDMS),5.3,V ugm-3 (TEOM FDMS)
2018-06-13,12:00:00,8.3,V ugm-3 (TEOM FDMS),6.8,V ugm-3 (TEOM FDMS)
2018-06-13,13:00:00,7.1,V ugm-3 (TEOM FDMS),7.9,V ugm-3 (TEOM FDMS)
2018-06-13,14:00:00,10.9,V ugm-3 (TEOM FDMS),10.7,V ugm-3 (TEOM FDMS)
2018-06-13,15:00:00,9.3,V ugm-3 (TEOM FDMS),11.8,V ugm-3 (TEOM FDMS)
2018-06-13,16:00:00,9.3,V ugm-3 (TEOM FDMS),12.1,V ugm-3 (TEOM FDMS)
2018-06-13,17:00:00,7.4,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2018-06-13,18:00:00,10.2,V ugm-3 (TEOM FDMS),6.7,V ugm-3 (TEOM FDMS)
2018-06-13,19:00:00,10.7,V ugm-3 (TEOM FDMS),6.5,V ugm-3 (TEOM FDMS)
2018-06-13,20:00:00,4.4,V ugm-3 (TEOM FDMS),5.2,V ugm-3 (TEOM FDMS)
2018-06-13,21:00:00,7.8,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2018-06-13,22:00:00,0.1,V ugm-3 (TEOM FDMS),0.2,V ugm-3 (TEOM FDMS)
2018-06-13,23:00:00,1.4,V ugm-3 (TEOM FDMS),0.8,V ugm-3 (TEOM FDMS)
2018-06-13,24:00:00,3.5,V ugm-3 (TEOM FDMS),2.5,V ugm-3 (TEOM FDMS)
2018-06-14,01:00:00,4.5,V ugm-3 (TEOM FDMS),4.1,V ugm-3 (TEOM FDMS)
2018-06-14,02:00:00,6.1,V ugm-3 (TEOM FDMS),2.7,V ugm-3 (TEOM FDMS)
2018-06-14,03:00:00,5.9,V ugm-3 (TEOM FDMS),1.8,V ugm-3 (TEOM FDMS)
2018-06-14,04:00:00,6.2,V ugm-3 (TEOM FDMS),-0.4,V ugm-3 (TEOM FDMS)
2018-06-14,05:00:00,2.8,V ugm-3 (TEOM FDMS),7.7,V ugm-3 (TEOM FDMS)
2018-06-14,06:00:00,3.5,V ugm-3 (TEOM FDMS),4.1,V ugm-3 (TEOM FDMS)
2018-06-14,07:00:00,10.5,V ugm-3 (TEOM FDMS),1.7,V ugm-3 (TEOM FDMS)
2018-06-14,08:00:00,1.8,V ugm-3 (TEOM FDMS),5.3,V ugm-3 (TEOM FDMS)
2018-06-14,09:00:00,4.4,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2018-06-14,10:00:00,6.3,V ugm-3 (TEOM FDMS),3.6,V ugm-3 (TEOM FDMS)
2018-06-14,11:00:00,5.3,V ugm-3 (TEOM FDMS),4.8,V ugm-3 (TEOM FDMS)
2018-06-14,12:00:00,8.8,V ugm-3 (TEOM FDMS),4.7,V ugm-3 (TEOM FDMS)
2018-06-14,13:00:00,8.9,V ugm-3 (TEOM FDMS),4.8,V ugm-3 (TEOM FDMS)
2018-06-14,14:00:00,3.8,V ugm-3 (TEOM FDMS),6.3,V ugm-3 (TEOM FDMS)
2018-06-14,15:00:00,7.5,V ugm-3 (TEOM FDMS),0.1,V ugm-3 (TEOM FDMS)
2018-06-14,16:00:00,4.8,V ugm-3 (TEOM FDMS),6.2,V ugm-3 (TEOM FDMS)
2018-06-14,17:00:00,6.5,V ugm-3 (TEOM FDMS),1.9,V ugm-3 (TEOM FDMS)
2018-06-14,18:00:00,8.5,V ugm-3 (TEOM FDMS),4.8,V ugm-3 (TEOM FDMS)
2018-06-14,19:00:00,4.4,V ugm-3 (TEOM FDMS),2.9,V ugm-3 (TEOM FDMS)
2018-06-14,20:00:00,5.5,V ugm-3 (TEOM FDMS),4.4,V ugm-3 (TEOM FDMS)
2018-06-14,21:00:00,5,V ugm-3 (TEOM FDMS),5.8,V ugm-3 (TEOM FDMS)
2018-06-14,22:00:00,6.9,V ugm-3 (TEOM FDMS),5.5,V ugm-3 (TEOM FDMS)
2018-06-14,23:00:00,6.9,V ugm-3 (TEOM FDMS),3.7,V ugm-3 (TEOM FDMS)
2018-06-14,24:00:00,8.8,V ugm-3 (TEOM FDMS),3.8,V ugm-3 (TEOM FDMS)
2018-06-15,01:00:00,0.4,V ugm-3 (TEOM FDMS),4.7,V ugm-3 (TEOM FDMS)
2018-06-15,02:00:00,4.4,V ugm-3 (TEOM FDMS),2.3,V ugm-3 (TEOM FDMS)
2018-06-15,03:00:00,3.9,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2018-06-15,04:00:00,4.4,V ugm-3 (TEOM FDMS),2.8,V ugm-3 (TEOM FDMS)
2018-06-15,05:00:00,-0.4,V ugm-3 (TEOM FDMS),5.3,V ugm-3 (TEOM FDMS)
2018-06-15,06:00:00,3.5,V ugm-3 (TEOM FDMS),6.6,V ugm-3 (TEOM FDMS)
2018-06-15,07:00:00,5.4,V ugm-3 (TEOM FDMS),7.1,V ugm-3 (TEOM FDMS)
2018-06-15,08:00:00,4.2,V ugm-3 (TEOM FDMS),5.7,V ugm-3 (TEOM FDMS)
2018-06-15,09:00:00,4,V ugm-3 (TEOM FDMS),4.5,V ugm-3 (TEOM FDMS)
2018-06-15,10:00:00,5.9,V ugm-3 (TEOM FDMS),5.9,V ugm-3 (TEOM FDMS)
2018-06-15,11:00:00,6.4,V ugm-3 (TEOM FDMS),4.7,V ugm-3 (TEOM FDMS)
2018-06-15,12:00:00,3.1,V ugm-3 (TEOM FDMS),6.2,V ugm-3 (TEOM FDMS)
2018-06-15,13:00:00,8.1,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2018-06-15,14:00:00,5.9,V ugm-3 (TEOM FDMS),7.8,V ugm-3 (TEOM FDMS)
2018-06-15,15:00:00,8.7,V ugm-3 (TEOM FDMS),6.8,V ugm-3 (TEOM FDMS)
2018-06-15,16:00:00,5.7,V ugm-3 (TEOM FDMS),4.9,V ugm-3 (TEOM FDMS)
2018-06-15,17:00:00,1.2,V ugm-3 (TEOM FDMS),3.6,V ugm-3 (TEOM FDMS)
2018-06-15,18:00:00,7,V ugm-3 (TEOM FDMS),3.7,V ugm-3 (TEOM FDMS)
2018-06-15,19:00:00,2.4,V ugm-3 (TEOM FDMS),3.2,V ugm-3 (TEOM FDMS)
2018-06-15,20:00:00,5.4,V ugm-3 (TEOM FDMS),3.2,V ugm-3 (TEOM FDMS)
2018-06-15,21:00:00,5.1,V ugm-3 (TEOM FDMS),2.6,V ugm-3 (TEOM FDMS)
2018-06-15,22:00:00,4,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2018-06-15,23:00:00,4.7,V ugm-3 (TEOM FDMS),5.8,V ugm-3 (TEOM FDMS)
2018-06-15,24:00:00,8.6,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2018-06-16,01:00:00,7.1,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2018-06-16,02:00:00,3.7,V ugm-3 (TEOM FDMS),7.9,V ugm-3 (TEOM FDMS)
2018-06-16,03:00:00,4.9,V ugm-3 (TEOM FDMS),7.4,V ugm-3 (TEOM FDMS)
2018-06-16,04:00:00,6.2,V ugm-3 (TEOM FDMS),5.6,V ugm-3 (TEOM FDMS)
2018-06-16,05:00:00,5.5,V ugm-3 (TEOM FDMS),4.5,V ugm-3 (TEOM FDMS)
2018-06-16,06:00:00,6.6,V ugm-3 (TEOM FDMS),3.5,V ugm-3 (TEOM FDMS)
2018-06-16,07:00:00,9.3,V ugm-3 (TEOM FDMS),4.6,V ugm-3 (TEOM FDMS)
