The 'absorption cross section' of Ozone at the relevant wavelength has been updated
by the BIPM (the international bureau of weights and measures) and reflected within
the updated CEN reference method EN14625:2024. This results in an increase of ~1.24%
and will dramatically improve measurement uncertainty - this change has been applied
to all data from 1 January 2025.
Please refer to the UK-AIR data page ( https://uk-air.defra.gov.uk/data/ ) for further details:

Hourly measurement data supplied by UK-air on 18/08/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Glasgow Townhead",
Latitude,,55.865782,,
Longitude,,-4.243631,,
Site Type,,Urban Background,,
Zone,,Central Scotland,,
Agglomeration,,Glasgow Urban Area,,
Local Authority,,"Glasgow",,
Date,Time,"Ozone",Status
2018-07-10,15:00:00,45.05293,V ugm-3
2018-07-10,16:00:00,46.79917,V ugm-3
2018-07-10,17:00:00,46.69938,V ugm-3
2018-07-10,18:00:00,41.56045,V ugm-3
2018-07-10,19:00:00,39.96389,V ugm-3
2018-07-10,20:00:00,39.01594,V ugm-3
2018-07-10,21:00:00,37.66884,V ugm-3
2018-07-10,22:00:00,45.65164,V ugm-3
2018-07-10,23:00:00,41.36088,V ugm-3
2018-07-10,24:00:00,42.45852,V ugm-3
2018-07-11,01:00:00,40.44619,V ugm-3
2018-07-11,02:00:00,40.31314,V ugm-3
2018-07-11,03:00:00,37.02024,V ugm-3
2018-07-11,04:00:00,35.62324,V ugm-3
2018-07-11,05:00:00,36.42153,V ugm-3
2018-07-11,06:00:00,27.14152,V ugm-3
2018-07-11,07:00:00,20.30625,V ugm-3
2018-07-11,08:00:00,20.70539,V ugm-3
2018-07-11,09:00:00,28.73808,V ugm-3
2018-07-11,10:00:00,34.62539,V ugm-3
2018-07-11,11:00:00,42.25895,V ugm-3
2018-07-11,12:00:00,44.50411,V ugm-3
2018-07-11,13:00:00,52.08777,V ugm-3
2018-07-11,14:00:00,56.12906,V ugm-3
2018-07-11,15:00:00,59.52175,V ugm-3
2018-07-11,16:00:00,61.8667,V ugm-3
2018-07-11,17:00:00,55.92949,V ugm-3
2018-07-11,18:00:00,56.02928,V ugm-3
2018-07-11,19:00:00,63.61294,V ugm-3
2018-07-11,20:00:00,60.81896,V ugm-3
2018-07-11,21:00:00,47.04863,V ugm-3
2018-07-11,22:00:00,41.21121,V ugm-3
2018-07-11,23:00:00,47.39788,V ugm-3
2018-07-11,24:00:00,48.89465,V ugm-3
2018-07-12,01:00:00,49.09422,V ugm-3
2018-07-12,02:00:00,47.36461,V ugm-3
2018-07-12,03:00:00,43.80562,V ugm-3
2018-07-12,04:00:00,40.81206,V ugm-3
2018-07-12,05:00:00,34.87486,V ugm-3
2018-07-12,06:00:00,30.83357,V ugm-3
2018-07-12,07:00:00,28.88776,V ugm-3
2018-07-12,08:00:00,26.84217,V ugm-3
2018-07-12,09:00:00,31.43228,V ugm-3
2018-07-12,10:00:00,36.5712,V ugm-3
2018-07-12,11:00:00,42.40863,V ugm-3
2018-07-12,12:00:00,50.09207,V ugm-3
2018-07-12,13:00:00,54.63229,V ugm-3
2018-07-12,14:00:00,63.31358,V ugm-3
2018-07-12,15:00:00,57.52605,V ugm-3
2018-07-12,16:00:00,64.01208,V ugm-3
2018-07-12,17:00:00,65.90799,V ugm-3
2018-07-12,18:00:00,60.46971,V ugm-3
2018-07-12,19:00:00,52.93594,V ugm-3
2018-07-12,20:00:00,47.8968,V ugm-3
2018-07-12,21:00:00,40.16346,V ugm-3
2018-07-12,22:00:00,25.04604,V ugm-3
2018-07-12,23:00:00,32.97894,V ugm-3
2018-07-12,24:00:00,41.46067,V ugm-3
2018-07-13,01:00:00,43.57278,V ugm-3
2018-07-13,02:00:00,36.65436,V ugm-3
2018-07-13,03:00:00,32.67959,V ugm-3
2018-07-13,04:00:00,36.17206,V ugm-3
2018-07-13,05:00:00,35.77292,V ugm-3
2018-07-13,06:00:00,27.24131,V ugm-3
2018-07-13,07:00:00,23.9484,V ugm-3
2018-07-13,08:00:00,22.00259,V ugm-3
2018-07-13,09:00:00,22.05249,V ugm-3
2018-07-13,10:00:00,23.10023,V ugm-3
2018-07-13,11:00:00,27.59055,V ugm-3
2018-07-13,12:00:00,35.22411,V ugm-3
2018-07-13,13:00:00,43.20691,V ugm-3
2018-07-13,14:00:00,49.49336,V ugm-3
2018-07-13,15:00:00,51.38928,V ugm-3
2018-07-13,16:00:00,61.01853,V ugm-3
2018-07-13,17:00:00,66.5067,V ugm-3
2018-07-13,18:00:00,61.61724,V ugm-3
2018-07-13,19:00:00,52.68648,V ugm-3
2018-07-13,20:00:00,48.64519,V ugm-3
2018-07-13,21:00:00,41.85981,V ugm-3
2018-07-13,22:00:00,39.81421,V ugm-3
2018-07-13,23:00:00,32.23056,V ugm-3
2018-07-13,24:00:00,32.82927,V ugm-3
2018-07-14,01:00:00,35.19084,V ugm-3
2018-07-14,02:00:00,35.65651,V ugm-3
2018-07-14,03:00:00,12.82237,V ugm-3
2018-07-14,04:00:00,10.22796,V ugm-3
2018-07-14,05:00:00,33.42798,V ugm-3
2018-07-14,06:00:00,15.66625,V ugm-3
2018-07-14,07:00:00,25.24561,V ugm-3
2018-07-14,08:00:00,34.72518,V ugm-3
2018-07-14,09:00:00,40.86196,V ugm-3
2018-07-14,10:00:00,48.29594,V ugm-3
2018-07-14,11:00:00,53.98369,V ugm-3
2018-07-14,12:00:00,55.63014,V ugm-3
2018-07-14,13:00:00,61.76692,V ugm-3
2018-07-14,14:00:00,61.8667,V ugm-3
2018-07-14,15:00:00,60.41982,V ugm-3
2018-07-14,16:00:00,68.45251,V ugm-3
2018-07-14,17:00:00,68.85165,V ugm-3
2018-07-14,18:00:00,61.76692,V ugm-3
2018-07-14,19:00:00,57.97509,V ugm-3
2018-07-14,20:00:00,57.12691,V ugm-3
2018-07-14,21:00:00,62.81466,V ugm-3
2018-07-14,22:00:00,64.36132,V ugm-3
2018-07-14,23:00:00,56.62799,V ugm-3
2018-07-14,24:00:00,58.22455,V ugm-3
2018-07-15,01:00:00,61.33451,V ugm-3
2018-07-15,02:00:00,59.20577,V ugm-3
2018-07-15,03:00:00,59.32218,V ugm-3
2018-07-15,04:00:00,54.38283,V ugm-3
2018-07-15,05:00:00,47.19831,V ugm-3
2018-07-15,06:00:00,42.30884,V ugm-3
2018-07-15,07:00:00,41.85981,V ugm-3
2018-07-15,08:00:00,38.76647,V ugm-3
2018-07-15,09:00:00,39.66454,V ugm-3
2018-07-15,10:00:00,38.36733,V ugm-3
2018-07-15,11:00:00,40.6125,V ugm-3
2018-07-15,12:00:00,39.81421,V ugm-3
2018-07-15,13:00:00,40.76217,V ugm-3
2018-07-15,14:00:00,33.22841,V ugm-3
2018-07-15,15:00:00,38.41723,V ugm-3
2018-07-15,16:00:00,40.66239,V ugm-3
2018-07-15,17:00:00,39.06583,V ugm-3
2018-07-15,18:00:00,33.82712,V ugm-3
2018-07-15,19:00:00,28.93765,V ugm-3
2018-07-15,20:00:00,34.67529,V ugm-3
2018-07-15,21:00:00,31.23271,V ugm-3
2018-07-15,22:00:00,31.9312,V ugm-3
2018-07-15,23:00:00,29.68604,V ugm-3
2018-07-15,24:00:00,28.98754,V ugm-3
2018-07-16,01:00:00,29.9355,V ugm-3
2018-07-16,02:00:00,30.00202,V ugm-3
2018-07-16,03:00:00,28.53851,V ugm-3
2018-07-16,04:00:00,33.87701,V ugm-3
2018-07-16,05:00:00,36.12217,V ugm-3
2018-07-16,06:00:00,39.66454,V ugm-3
2018-07-16,07:00:00,35.57335,V ugm-3
2018-07-16,08:00:00,39.96389,V ugm-3
2018-07-16,09:00:00,39.41508,V ugm-3
2018-07-16,10:00:00,37.51916,V ugm-3
2018-07-16,11:00:00,40.96174,V ugm-3
2018-07-16,12:00:00,41.11142,V ugm-3
2018-07-16,13:00:00,43.2568,V ugm-3
2018-07-16,14:00:00,46.5497,V ugm-3
2018-07-16,15:00:00,46.20046,V ugm-3
2018-07-16,16:00:00,50.34153,V ugm-3
2018-07-16,17:00:00,46.5497,V ugm-3
2018-07-16,18:00:00,47.8968,V ugm-3
2018-07-16,19:00:00,46.94884,V ugm-3
2018-07-16,20:00:00,46.89895,V ugm-3
2018-07-16,21:00:00,41.16131,V ugm-3
2018-07-16,22:00:00,38.31744,V ugm-3
2018-07-16,23:00:00,42.20906,V ugm-3
2018-07-16,24:00:00,44.45422,V ugm-3
2018-07-17,01:00:00,45.36891,V ugm-3
2018-07-17,02:00:00,44.63716,V ugm-3
2018-07-17,03:00:00,37.61894,V ugm-3
2018-07-17,04:00:00,38.66669,V ugm-3
2018-07-17,05:00:00,34.77507,V ugm-3
2018-07-17,06:00:00,31.38238,V ugm-3
2018-07-17,07:00:00,29.08733,V ugm-3
2018-07-17,08:00:00,23.24991,V ugm-3
2018-07-17,09:00:00,27.84002,V ugm-3
2018-07-17,10:00:00,42.5583,V ugm-3
2018-07-17,11:00:00,45.65164,V ugm-3
2018-07-17,12:00:00,50.19186,V ugm-3
2018-07-17,13:00:00,54.18326,V ugm-3
2018-07-17,14:00:00,48.5953,V ugm-3
2018-07-17,15:00:00,56.17896,V ugm-3
2018-07-17,16:00:00,58.82326,V ugm-3
2018-07-17,17:00:00,59.02283,V ugm-3
2018-07-17,18:00:00,50.44132,V ugm-3
2018-07-17,19:00:00,54.28304,V ugm-3
2018-07-17,20:00:00,53.43487,V ugm-3
2018-07-17,21:00:00,46.5996,V ugm-3
2018-07-17,22:00:00,47.99659,V ugm-3
2018-07-17,23:00:00,50.29164,V ugm-3
2018-07-17,24:00:00,48.94454,V ugm-3
2018-07-18,01:00:00,45.83458,V ugm-3
2018-07-18,02:00:00,29.0707,V ugm-3
2018-07-18,03:00:00,30.23486,V ugm-3
2018-07-18,04:00:00,18.80947,V ugm-3
2018-07-18,05:00:00,15.86582,V ugm-3
2018-07-18,06:00:00,9.18022,V ugm-3
2018-07-18,07:00:00,9.18022,V ugm-3
2018-07-18,08:00:00,11.92431,V ugm-3
2018-07-18,09:00:00,18.80947,V ugm-3
2018-07-18,10:00:00,32.33034,V ugm-3
2018-07-18,11:00:00,35.274,V ugm-3
2018-07-18,12:00:00,39.31529,V ugm-3
2018-07-18,13:00:00,50.24175,V ugm-3
2018-07-18,14:00:00,57.77552,V ugm-3
2018-07-18,15:00:00,59.57165,V ugm-3
2018-07-18,16:00:00,56.17896,V ugm-3
2018-07-18,17:00:00,56.17896,V ugm-3
2018-07-18,18:00:00,60.41982,V ugm-3
2018-07-18,19:00:00,60.22025,V ugm-3
2018-07-18,20:00:00,56.5282,V ugm-3
2018-07-18,21:00:00,49.49336,V ugm-3
2018-07-18,22:00:00,47.2482,V ugm-3
2018-07-18,23:00:00,37.56905,V ugm-3
2018-07-18,24:00:00,29.73593,V ugm-3
2018-07-19,01:00:00,36.25522,V ugm-3
2018-07-19,02:00:00,30.86683,V ugm-3
2018-07-19,03:00:00,35.87271,V ugm-3
2018-07-19,04:00:00,35.32389,V ugm-3
2018-07-19,05:00:00,37.02024,V ugm-3
2018-07-19,06:00:00,25.44518,V ugm-3
2018-07-19,07:00:00,29.33679,V ugm-3
2018-07-19,08:00:00,25.99399,V ugm-3
2018-07-19,09:00:00,36.52131,V ugm-3
2018-07-19,10:00:00,42.70798,V ugm-3
2018-07-19,11:00:00,46.74927,V ugm-3
2018-07-19,12:00:00,52.38713,V ugm-3
2018-07-19,13:00:00,54.03358,V ugm-3
2018-07-19,14:00:00,54.48261,V ugm-3
2018-07-19,15:00:00,51.83831,V ugm-3
2018-07-19,16:00:00,53.93379,V ugm-3
2018-07-19,17:00:00,54.33293,V ugm-3
2018-07-19,18:00:00,57.02713,V ugm-3
2018-07-19,19:00:00,56.12906,V ugm-3
2018-07-19,20:00:00,51.73852,V ugm-3
2018-07-19,21:00:00,48.64519,V ugm-3
2018-07-19,22:00:00,45.95099,V ugm-3
2018-07-19,23:00:00,42.90755,V ugm-3
2018-07-19,24:00:00,41.36088,V ugm-3
2018-07-20,01:00:00,44.57063,V ugm-3
2018-07-20,02:00:00,50.02555,V ugm-3
2018-07-20,03:00:00,45.65164,V ugm-3
2018-07-20,04:00:00,44.75357,V ugm-3
2018-07-20,05:00:00,43.05723,V ugm-3
2018-07-20,06:00:00,30.53421,V ugm-3
2018-07-20,07:00:00,19.957,V ugm-3
2018-07-20,08:00:00,18.56001,V ugm-3
2018-07-20,09:00:00,25.39528,V ugm-3
2018-07-20,10:00:00,29.08733,V ugm-3
2018-07-20,11:00:00,25.74453,V ugm-3
2018-07-20,12:00:00,23.54926,V ugm-3
2018-07-20,13:00:00,25.24561,V ugm-3
2018-07-20,14:00:00,28.98754,V ugm-3
2018-07-20,15:00:00,27.88991,V ugm-3
2018-07-20,16:00:00,27.79012,V ugm-3
2018-07-20,17:00:00,28.6383,V ugm-3
2018-07-20,18:00:00,28.83787,V ugm-3
2018-07-20,19:00:00,27.9398,V ugm-3
2018-07-20,20:00:00,24.29765,V ugm-3
2018-07-20,21:00:00,23.99829,V ugm-3
2018-07-20,22:00:00,20.25636,V ugm-3
2018-07-20,23:00:00,15.26711,V ugm-3
2018-07-20,24:00:00,15.01764,V ugm-3
2018-07-21,01:00:00,15.63298,V ugm-3
2018-07-21,02:00:00,11.37549,V ugm-3
2018-07-21,03:00:00,15.01764,V ugm-3
2018-07-21,04:00:00,22.20216,V ugm-3
2018-07-21,05:00:00,27.2912,V ugm-3
2018-07-21,06:00:00,25.74453,V ugm-3
2018-07-21,07:00:00,26.89206,V ugm-3
2018-07-21,08:00:00,19.45808,V ugm-3
2018-07-21,09:00:00,19.60775,V ugm-3
2018-07-21,10:00:00,22.00259,V ugm-3
2018-07-21,11:00:00,28.28905,V ugm-3
2018-07-21,12:00:00,28.5884,V ugm-3
2018-07-21,13:00:00,32.67959,V ugm-3
2018-07-21,14:00:00,33.12862,V ugm-3
2018-07-21,15:00:00,31.2826,V ugm-3
2018-07-21,16:00:00,36.72088,V ugm-3
2018-07-21,17:00:00,39.71443,V ugm-3
2018-07-21,18:00:00,38.41723,V ugm-3
2018-07-21,19:00:00,37.41938,V ugm-3
2018-07-21,20:00:00,37.02024,V ugm-3
2018-07-21,21:00:00,37.56905,V ugm-3
2018-07-21,22:00:00,34.62539,V ugm-3
2018-07-21,23:00:00,31.38238,V ugm-3
2018-07-21,24:00:00,27.49077,V ugm-3
2018-07-22,01:00:00,31.99772,V ugm-3
2018-07-22,02:00:00,31.46554,V ugm-3
2018-07-22,03:00:00,29.68604,V ugm-3
2018-07-22,04:00:00,27.59055,V ugm-3
2018-07-22,05:00:00,27.64045,V ugm-3
2018-07-22,06:00:00,27.44088,V ugm-3
2018-07-22,07:00:00,24.74668,V ugm-3
2018-07-22,08:00:00,21.00474,V ugm-3
2018-07-22,09:00:00,21.60345,V ugm-3
2018-07-22,10:00:00,21.50367,V ugm-3
2018-07-22,11:00:00,23.20001,V ugm-3
2018-07-22,12:00:00,22.40173,V ugm-3
2018-07-22,13:00:00,19.60775,V ugm-3
2018-07-22,14:00:00,19.20861,V ugm-3
2018-07-22,15:00:00,17.61205,V ugm-3
2018-07-22,16:00:00,17.61205,V ugm-3
2018-07-22,17:00:00,19.957,V ugm-3
2018-07-22,18:00:00,20.40603,V ugm-3
2018-07-22,19:00:00,17.81162,V ugm-3
2018-07-22,20:00:00,13.67055,V ugm-3
2018-07-22,21:00:00,13.37119,V ugm-3
2018-07-22,22:00:00,8.83097,V ugm-3
2018-07-22,23:00:00,12.32345,V ugm-3
2018-07-22,24:00:00,17.11313,V ugm-3
2018-07-23,01:00:00,17.82825,V ugm-3
2018-07-23,02:00:00,19.82395,V ugm-3
2018-07-23,03:00:00,24.34754,V ugm-3
2018-07-23,04:00:00,21.40388,V ugm-3
2018-07-23,05:00:00,20.75528,V ugm-3
2018-07-23,06:00:00,19.65764,V ugm-3
2018-07-23,07:00:00,19.25851,V ugm-3
2018-07-23,08:00:00,16.46452,V ugm-3
2018-07-23,09:00:00,17.91141,V ugm-3
2018-07-23,10:00:00,19.957,V ugm-3
2018-07-23,11:00:00,22.85077,V ugm-3
2018-07-23,12:00:00,27.2912,V ugm-3
2018-07-23,13:00:00,28.28905,V ugm-3
2018-07-23,14:00:00,32.33034,V ugm-3
2018-07-23,15:00:00,35.37378,V ugm-3
2018-07-23,16:00:00,37.66884,V ugm-3
2018-07-23,17:00:00,33.82712,V ugm-3
2018-07-23,18:00:00,43.20691,V ugm-3
2018-07-23,19:00:00,34.52561,V ugm-3
2018-07-23,20:00:00,38.36733,V ugm-3
2018-07-23,21:00:00,32.87916,V ugm-3
2018-07-23,22:00:00,26.94195,V ugm-3
2018-07-23,23:00:00,28.53851,V ugm-3
2018-07-23,24:00:00,31.88131,V ugm-3
2018-07-24,01:00:00,35.65651,V ugm-3
2018-07-24,02:00:00,35.9226,V ugm-3
2018-07-24,03:00:00,31.13292,V ugm-3
2018-07-24,04:00:00,25.44518,V ugm-3
2018-07-24,05:00:00,24.94625,V ugm-3
2018-07-24,06:00:00,17.71184,V ugm-3
2018-07-24,07:00:00,24.6469,V ugm-3
2018-07-24,08:00:00,24.74668,V ugm-3
2018-07-24,09:00:00,30.13507,V ugm-3
2018-07-24,10:00:00,29.68604,V ugm-3
2018-07-24,11:00:00,34.22626,V ugm-3
2018-07-24,12:00:00,34.92475,V ugm-3
2018-07-24,13:00:00,36.82067,V ugm-3
2018-07-24,14:00:00,38.41723,V ugm-3
2018-07-24,15:00:00,39.66454,V ugm-3
2018-07-24,16:00:00,41.36088,V ugm-3
2018-07-24,17:00:00,44.35443,V ugm-3
2018-07-24,18:00:00,48.89465,V ugm-3
2018-07-24,19:00:00,50.49121,V ugm-3
2018-07-24,20:00:00,45.20261,V ugm-3
2018-07-24,21:00:00,37.41938,V ugm-3
2018-07-24,22:00:00,29.88561,V ugm-3
2018-07-24,23:00:00,24.09808,V ugm-3
2018-07-24,24:00:00,19.05894,V ugm-3
2018-07-25,01:00:00,15.49994,V ugm-3
2018-07-25,02:00:00,3.06007,V ugm-3
2018-07-25,03:00:00,11.02624,V ugm-3
2018-07-25,04:00:00,18.6598,V ugm-3
2018-07-25,05:00:00,18.6099,V ugm-3
2018-07-25,06:00:00,14.51872,V ugm-3
2018-07-25,07:00:00,7.68345,V ugm-3
2018-07-25,08:00:00,4.93936,V ugm-3
2018-07-25,09:00:00,9.82882,V ugm-3
2018-07-25,10:00:00,31.18281,V ugm-3
2018-07-25,11:00:00,44.70368,V ugm-3
2018-07-25,12:00:00,51.13981,V ugm-3
2018-07-25,13:00:00,57.2267,V ugm-3
2018-07-25,14:00:00,57.82541,V ugm-3
2018-07-25,15:00:00,57.67573,V ugm-3
2018-07-25,16:00:00,58.17466,V ugm-3
2018-07-25,17:00:00,60.17036,V ugm-3
2018-07-25,18:00:00,60.66928,V ugm-3
2018-07-25,19:00:00,59.871,V ugm-3
2018-07-25,20:00:00,59.47186,V ugm-3
2018-07-25,21:00:00,52.78627,V ugm-3
2018-07-25,22:00:00,48.44562,V ugm-3
2018-07-25,23:00:00,36.47142,V ugm-3
2018-07-25,24:00:00,32.92905,V ugm-3
2018-07-26,01:00:00,38.38396,V ugm-3
2018-07-26,02:00:00,37.45264,V ugm-3
2018-07-26,03:00:00,26.79227,V ugm-3
2018-07-26,04:00:00,17.91141,V ugm-3
2018-07-26,05:00:00,17.36259,V ugm-3
2018-07-26,06:00:00,17.46238,V ugm-3
2018-07-26,07:00:00,27.88991,V ugm-3
2018-07-26,08:00:00,21.75313,V ugm-3
2018-07-26,09:00:00,No data,V ugm-3
2018-07-26,10:00:00,No data,V ugm-3
2018-07-26,11:00:00,58.07487,V ugm-3
2018-07-26,12:00:00,72.24434,V ugm-3
2018-07-26,13:00:00,76.13596,V ugm-3
2018-07-26,14:00:00,78.73037,V ugm-3
2018-07-26,15:00:00,78.97983,V ugm-3
2018-07-26,16:00:00,70.548,V ugm-3
2018-07-26,17:00:00,66.25724,V ugm-3
2018-07-26,18:00:00,62.46541,V ugm-3
2018-07-26,19:00:00,61.31788,V ugm-3
2018-07-26,20:00:00,56.77767,V ugm-3
2018-07-26,21:00:00,52.18756,V ugm-3
2018-07-26,22:00:00,38.46712,V ugm-3
2018-07-26,23:00:00,4.88946,V ugm-3
2018-07-26,24:00:00,21.05464,V ugm-3
2018-07-27,01:00:00,59.80448,V ugm-3
2018-07-27,02:00:00,22.55141,V ugm-3
2018-07-27,03:00:00,50.19186,V ugm-3
2018-07-27,04:00:00,53.33508,V ugm-3
2018-07-27,05:00:00,49.74282,V ugm-3
2018-07-27,06:00:00,41.56045,V ugm-3
2018-07-27,07:00:00,36.52131,V ugm-3
2018-07-27,08:00:00,41.56045,V ugm-3
2018-07-27,09:00:00,40.91185,V ugm-3
2018-07-27,10:00:00,46.44992,V ugm-3
2018-07-27,11:00:00,53.53465,V ugm-3
2018-07-27,12:00:00,57.2267,V ugm-3
2018-07-27,13:00:00,57.37638,V ugm-3
2018-07-27,14:00:00,54.48261,V ugm-3
2018-07-27,15:00:00,53.28519,V ugm-3
2018-07-27,16:00:00,50.24175,V ugm-3
2018-07-27,17:00:00,53.2353,V ugm-3
2018-07-27,18:00:00,54.03358,V ugm-3
2018-07-27,19:00:00,45.00304,V ugm-3
2018-07-27,20:00:00,37.9183,V ugm-3
2018-07-27,21:00:00,46.5497,V ugm-3
2018-07-27,22:00:00,43.55615,V ugm-3
2018-07-27,23:00:00,38.46712,V ugm-3
2018-07-27,24:00:00,31.38238,V ugm-3
2018-07-28,01:00:00,32.19729,V ugm-3
2018-07-28,02:00:00,40.44619,V ugm-3
2018-07-28,03:00:00,40.81206,V ugm-3
2018-07-28,04:00:00,37.21981,V ugm-3
2018-07-28,05:00:00,37.07013,V ugm-3
2018-07-28,06:00:00,33.72733,V ugm-3
2018-07-28,07:00:00,33.17851,V ugm-3
2018-07-28,08:00:00,29.33679,V ugm-3
2018-07-28,09:00:00,28.43873,V ugm-3
2018-07-28,10:00:00,43.95529,V ugm-3
2018-07-28,11:00:00,49.8925,V ugm-3
2018-07-28,12:00:00,43.20691,V ugm-3
2018-07-28,13:00:00,57.97509,V ugm-3
2018-07-28,14:00:00,62.81466,V ugm-3
2018-07-28,15:00:00,61.81681,V ugm-3
2018-07-28,16:00:00,55.43057,V ugm-3
2018-07-28,17:00:00,54.93164,V ugm-3
2018-07-28,18:00:00,57.27659,V ugm-3
2018-07-28,19:00:00,51.8882,V ugm-3
2018-07-28,20:00:00,53.13551,V ugm-3
2018-07-28,21:00:00,50.89035,V ugm-3
2018-07-28,22:00:00,49.34368,V ugm-3
2018-07-28,23:00:00,41.2611,V ugm-3
2018-07-28,24:00:00,34.72518,V ugm-3
2018-07-29,01:00:00,34.12647,V ugm-3
2018-07-29,02:00:00,32.59643,V ugm-3
2018-07-29,03:00:00,33.32819,V ugm-3
2018-07-29,04:00:00,30.93335,V ugm-3
2018-07-29,05:00:00,30.23486,V ugm-3
2018-07-29,06:00:00,30.98324,V ugm-3
2018-07-29,07:00:00,24.84647,V ugm-3
2018-07-29,08:00:00,26.69249,V ugm-3
2018-07-29,09:00:00,39.21551,V ugm-3
2018-07-29,10:00:00,30.33464,V ugm-3
2018-07-29,11:00:00,32.13077,V ugm-3
2018-07-29,12:00:00,17.36259,V ugm-3
2018-07-29,13:00:00,21.10453,V ugm-3
2018-07-29,14:00:00,30.73378,V ugm-3
2018-07-29,15:00:00,34.42583,V ugm-3
2018-07-29,16:00:00,32.77937,V ugm-3
2018-07-29,17:00:00,33.87701,V ugm-3
2018-07-29,18:00:00,36.07228,V ugm-3
2018-07-29,19:00:00,30.13507,V ugm-3
2018-07-29,20:00:00,28.08948,V ugm-3
2018-07-29,21:00:00,18.75958,V ugm-3
2018-07-29,22:00:00,11.77463,V ugm-3
2018-07-29,23:00:00,14.71829,V ugm-3
2018-07-29,24:00:00,18.11098,V ugm-3
2018-07-30,01:00:00,10.37764,V ugm-3
2018-07-30,02:00:00,7.31757,V ugm-3
2018-07-30,03:00:00,13.72044,V ugm-3
2018-07-30,04:00:00,12.6228,V ugm-3
2018-07-30,05:00:00,10.92646,V ugm-3
2018-07-30,06:00:00,14.56861,V ugm-3
2018-07-30,07:00:00,30.98324,V ugm-3
2018-07-30,08:00:00,20.95485,V ugm-3
2018-07-30,09:00:00,32.03099,V ugm-3
2018-07-30,10:00:00,41.51056,V ugm-3
2018-07-30,11:00:00,47.29809,V ugm-3
2018-07-30,12:00:00,50.29164,V ugm-3
2018-07-30,13:00:00,47.19831,V ugm-3
2018-07-30,14:00:00,47.2482,V ugm-3
2018-07-30,15:00:00,53.98369,V ugm-3
2018-07-30,16:00:00,55.68003,V ugm-3
2018-07-30,17:00:00,52.78627,V ugm-3
2018-07-30,18:00:00,48.74497,V ugm-3
2018-07-30,19:00:00,56.62799,V ugm-3
2018-07-30,20:00:00,46.5996,V ugm-3
2018-07-30,21:00:00,51.93809,V ugm-3
2018-07-30,22:00:00,44.35443,V ugm-3
2018-07-30,23:00:00,43.70583,V ugm-3
2018-07-30,24:00:00,39.11572,V ugm-3
2018-07-31,01:00:00,35.85608,V ugm-3
2018-07-31,02:00:00,31.59858,V ugm-3
2018-07-31,03:00:00,23.89851,V ugm-3
2018-07-31,04:00:00,18.51012,V ugm-3
2018-07-31,05:00:00,4.49033,V ugm-3
2018-07-31,06:00:00,24.89636,V ugm-3
2018-07-31,07:00:00,23.2998,V ugm-3
2018-07-31,08:00:00,31.08303,V ugm-3
2018-07-31,09:00:00,38.46712,V ugm-3
2018-07-31,10:00:00,44.75357,V ugm-3
2018-07-31,11:00:00,44.70368,V ugm-3
2018-07-31,12:00:00,46.79917,V ugm-3
2018-07-31,13:00:00,50.24175,V ugm-3
2018-07-31,14:00:00,48.29594,V ugm-3
2018-07-31,15:00:00,43.45637,V ugm-3
2018-07-31,16:00:00,38.41723,V ugm-3
2018-07-31,17:00:00,38.51701,V ugm-3
2018-07-31,18:00:00,37.66884,V ugm-3
2018-07-31,19:00:00,35.72303,V ugm-3
2018-07-31,20:00:00,38.11787,V ugm-3
2018-07-31,21:00:00,40.41293,V ugm-3
2018-07-31,22:00:00,43.65594,V ugm-3
2018-07-31,23:00:00,42.45852,V ugm-3
2018-07-31,24:00:00,39.71443,V ugm-3
2018-08-01,01:00:00,41.71013,V ugm-3
2018-08-01,02:00:00,41.37751,V ugm-3
2018-08-01,03:00:00,42.15916,V ugm-3
2018-08-01,04:00:00,42.50841,V ugm-3
2018-08-01,05:00:00,41.16131,V ugm-3
2018-08-01,06:00:00,37.71873,V ugm-3
2018-08-01,07:00:00,35.57335,V ugm-3
2018-08-01,08:00:00,22.90066,V ugm-3
2018-08-01,09:00:00,30.13507,V ugm-3
2018-08-01,10:00:00,34.82497,V ugm-3
2018-08-01,11:00:00,36.77077,V ugm-3
2018-08-01,12:00:00,36.92045,V ugm-3
2018-08-01,13:00:00,33.02884,V ugm-3
2018-08-01,14:00:00,34.72518,V ugm-3
2018-08-01,15:00:00,34.87486,V ugm-3
2018-08-01,16:00:00,29.9355,V ugm-3
2018-08-01,17:00:00,30.18496,V ugm-3
2018-08-01,18:00:00,32.33034,V ugm-3
2018-08-01,19:00:00,39.36518,V ugm-3
2018-08-01,20:00:00,41.9097,V ugm-3
2018-08-01,21:00:00,41.9097,V ugm-3
2018-08-01,22:00:00,40.31314,V ugm-3
2018-08-01,23:00:00,41.71013,V ugm-3
2018-08-01,24:00:00,40.16346,V ugm-3
2018-08-02,01:00:00,37.58568,V ugm-3
2018-08-02,02:00:00,30.46769,V ugm-3
2018-08-02,03:00:00,27.04174,V ugm-3
2018-08-02,04:00:00,21.9527,V ugm-3
2018-08-02,05:00:00,19.50797,V ugm-3
2018-08-02,06:00:00,6.48603,V ugm-3
2018-08-02,07:00:00,6.53592,V ugm-3
2018-08-02,08:00:00,6.13678,V ugm-3
